player_name,position,bats,throws,canonical_id,source_url
Matthew Heiberger,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Tyler Fay,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Myles Upchurch,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Jersey Number,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Bobby Alcock,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Zane Adams,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Tate Robertson,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Luke Smyers,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Sam Mitchell,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Anthony Pesci,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Owen Sarna,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Hagan Banks,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Kaden Humphrey,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Zach Kittrell,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Ross Lindsey,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Jack Ketchum,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Evan Steckmesser,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Ashton Crowther,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Connor Lehman,LHP,,L,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Austin Morris,RHP,,R,BSB_ALABAMA,https://rolltide.com/sports/baseball/roster
Jake Marciano,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Drew Whalen,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Jett Johnston,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Garrett Brewer,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Ethan Harden,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Clayton Armah,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Marcel Kulik,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Andreas Alvarez,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Connor Gatwood,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Eddie Madrigal,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Christian Chatterton,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Ryan Hetzler,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Griffin Graves,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Mason Koch,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Jackson Sanders,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Trevor Booton,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Wade Shelley,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Abe Chancellor,LHP,,L,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Alex Petrovic,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Saxon Roberts,RHP,,R,BSB_AUBURN,https://auburntigers.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,B,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_FLORIDA,https://floridagators.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_GEORGIA,https://georgiadogs.com/sports/baseball/roster
"Todd Feurtado IIILHP6' 1''190L/LFr.Queens, N.Y. / St. Mary's",,L,L,BSB_MISSOURI,https://mutigers.com/sports/baseball/roster
"Connor JonesRHP6' 3''210R/RFr.Houston, Texas / Concordia Lutheran Tomball",,R,R,BSB_MISSOURI,https://mutigers.com/sports/baseball/roster
"Brady RosenkranzRHP6' 8''225R/RFr.Lincolnshire, Ill. / Stevenson",,R,R,BSB_MISSOURI,https://mutigers.com/sports/baseball/roster
Brayden Randle,IF,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Brett Moseley,OF,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Bryden Bull,1B/OF,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Cannon Goldin,OF,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Owen Paino,IF,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Topher Jones,IF,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Tate Sirmans,UT,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Hayden Federico,OF,S,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Cade Townsend,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Dom Decker,IF,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Cooper Johnson,LHP,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Kelven Perera,C,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Marko Sipila,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Luke Romine,1B/LHP,B,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Walker Hooks,LHP,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Collin Reuter,C/IF,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Owen Kelly,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Patrick Collopy,LHP,R,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Hudson Calhoun,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Austin Fawley,C,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Daniel Pacella,OF,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Hunter Elliott,LHP,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Judd Utermark,IF,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Noah Allen,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Grayson Gibson,LHP,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Tristan Bissetta,OF,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Landon Koenig,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Landon Waters,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Owen Hancock,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Will Furniss,IF,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Terry Hayes Jr.,RHP,L,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Blake Ilitch,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Pearl River CC,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Evan Farrow,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Jake Reigert,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Wil Libbert,LHP,L,L,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Taylor Rabe,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Leo Odom,RHP,R,R,BSB_OLE_MISS,https://olemisssports.com/sports/baseball/roster
Custom Field 1,,S,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,S,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,S,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,R,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,R,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Custom Field 1,,L,L,BSB_OKLAHOMA,https://soonersports.com/sports/baseball/roster
Fifth Year,Purdue,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
North Gwinnett HS,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Fifth Year,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Fleming Island, Fla.",,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Texas State,,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Redshirt Junior,"Columbia, S.C.",L,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Strawberry Crest HS,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Asan Heights, Guam",,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Andrew Jackson HS,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Grayson College,,L,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
River Bluff,,B,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Virginia Beach, Va.",,R,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Sugar Hill, Ga.",,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Fort Scott C.C.,,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Seton Hall Prep,"Plainfield, N.J.",R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Vero Beach, Fla.",Presbyterian,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Van Meter, Iowa",,L,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Fort Mill, S.C.",Catawba Ridge HS,L,L,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Bayside Academy,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
West Ashley,"Charleston, S.C.",R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Shawnee Mission, Kan.",,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Moss Bluff, La.",,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Redshirt Freshman,Christian Brothers,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Georgia Premier Academy,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
York Comprehensive,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Hebron Christian Academy,,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Georgia Tech,Pro5 Baseball Academy,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
"Baton Rouge, La.",,R,R,BSB_SOUTH_CAROLINA,https://gamecocksonline.com/sports/baseball/roster
Blaine Brown,OF/LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Ariel Antigua,,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Manny Marin,,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Garrett Wright,C/OF,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Brady Frederick,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Mark Hindy,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Jay Abernathy,OF/INF,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Henry Ford,"Charlottesville, Va. / Baylor School (TN)",R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Evan Blanco,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Evan Hankins,,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Reese Chapman,OF,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Blake Grimmer,UTL,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Hunter High,OF/INF,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Levi Clark,UTL,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Nate Eisfelder,OF,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Landon Mack,RHP,S,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Cam Appenzeller,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Tyler Myatt,,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Tegan Kuhns,RHP,S,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Brandon Arvidson,LHP,R,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Chris Newstrom,,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Stone Lawless,C,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Hutson Chance,OF/INF,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Taylor Tracey,LHP/OF,R,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Trent Grindlinger,C,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Finley Bates,"Castle Rock, Colo. / Douglas County HS",R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Ethan Moore,,S,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Bo Rhudy,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Brayden Krenzel,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Cash Williams,C/OF,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Sawyer Deering,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Ari Bethea,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Ethan Baiotto,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Jackson Estes,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Will Haas,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Nic Abraham,RHP,L,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Jax Bishop,RHP,R,R,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Chandler Day,LHP,L,L,BSB_TENNESSEE,https://utsports.com/sports/baseball/roster
Logan Johnstone,OF,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Carter Johnstone,,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Mike Mancini,,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Chris Maldonado,,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Brodie Johnston,,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Carson Quillen,UTL,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Korbin Reynolds,C,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Rustan Rigdon,UTL,S,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Cade Sears,OF,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Hudson Barton,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Mack Whitcomb,C,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Braden Holcomb,UTL,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Will Hampton,OF,L,L,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Aiden Stillman,LHP,R,L,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Nate Schlote,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Luke Guth,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Brennan Seiber,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Jacob Faulkner,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Jakob Schulz,LHP,R,L,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Connor Fennell,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Austin Nye,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Collin Brightwell,OF,S,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Matthew Shorey,LHP,L,L,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Colin Barczi,C,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Connor Hamilton,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Tyler Baird,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Tommy Goodin,OF,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Aukai Kea,C,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Ryker Waite,,S,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Max Jensen,,L,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
Deegan Cordova,RHP,R,R,BSB_VANDERBILT,https://vucommodores.com/sports/baseball/roster
